obat_id,label,nilai,urutan
31,Product Description,"Plester penutup luka lebar yang berperekat dan terbuat dari bahan non-woven polyester, bersifat hipoalergen, tembus udara, elastis, dapat disterilisasi dan tembus sinar x.",1
31,Indikasi Umum,"Untuk penutup luka lebar di daerah persendian dan lekuk tubuh yang sulit, tambahan setelah pemakaian moist wound dressing, untuk menutupi luka lebar pasca operasi.",2
31,Komposisi,-,3
31,Dosis,Digunakan sesuai dengan kebutuhan.,4
31,Aturan Pakai,"Buka kemasan, aplikasikan ke daerah yang akan ditutup lukanya.",5
31,Perhatian,Untuk penggunaan luar. Jauhkan dari jangkauan anak-anak.,6
31,Kontra Indikasi,-,7
31,Efek Samping,-,8
31,Kemasan,Dus @ 1 Roll,9
31,Manufaktur,BSN Medical,10
31,No. Registrasi,Kemenkes RI: AKL10902020290,11
32,Product Description,Nourish Beauty Care Acne Plast Girl 12 Plester merupakan penutup jerawat berbahan hydrocolloid berpori yang menyamarkan sekaligus menyerap cairan yang keluar dari jerawat.,1
32,Indikasi Umum,-,2
32,Komposisi,Hydrocolloid.,3
32,Dosis,"Cuci muka lalu keringkan. Gunakan Nourish Beauty Care Acne Plast Girl 12 Plester pada bagian yang berjerawat baik di wajah, punggung, maupun dada. Lepaskan setelah cairan jerawat yang terserap oleh Nourish Beauty Care Acne Plast Girl 12 Plester yang telah berubah warna menjadi putih.",4
32,Aturan Pakai,Gunakan 1 plester pada jerawat.,5
32,Perhatian,Jangan menggunakan Nourish Beauty Care Acne Plast Girl 12 Plester bila Anda alergi terhadap bahan yang terkandung di dalamnya.,6
32,Kontra Indikasi,-,7
32,Efek Samping,Hentikan penggunaan obat dan periksa ke dokter jika Anda mengalami efek samping setelah menggunakan Nourish Beauty Care Acne Plast Girl 12 Plester.,8
32,Kemasan,1 Pack @ 12 patches,9
32,Manufaktur,Perusahaan Dagang Dan Industri Faratu,10
32,No. Registrasi,-,11
33,Product Description,Leukomed bermanfaat untuk menutup luka setelah cedera atau luka setelah operasi.,1
33,Indikasi Umum,Plester luka transparan melindungi dari bakteri dan tahan air sehingga aman jika dipakai ketika mandi.,2
33,Komposisi,-,3
33,Dosis,Gunakan sesuai kebutuhan.,4
33,Aturan Pakai,"Buka kemasan, aplikasikan ke daerah yang akan ditutup lukanya.",5
33,Perhatian,Untuk penggunaan luar. Jauhkan dari jangkauan anak-anak.,6
33,Kontra Indikasi,-,7
33,Efek Samping,-,8
33,Kemasan,1 Roll,9
33,Manufaktur,BSN Medical,10
33,No. Registrasi,Kemenkes RI: AKL10902125548,11
34,Product Description,"Termorex Patch merupakan plester kompres demam bayi dan anak dengan formula plester hidrogel yang mengandung banyak air sehingga dapat menyerap panas tubuh, dan terdapat kandungan menthol untuk meningkatkan efek pendinginan dan penurunan suhu tubuh. Termorex Patch sangat efektif untuk membantu meredakan demam dan nyeri akibat sakit kepala, sakit gigi dan nyeri otot pada bayi dan anak.",1
34,Indikasi Umum,"Membantu menurunkan panas dan meringankan demam, serta membantu meredakan sakit kepala, sakit gigi dan nyeri otot.",2
34,Komposisi,-,3
34,Dosis,Gunakan sesuai kebutuhan.,4
34,Aturan Pakai,Tempelkan termorex patch pada dahi atau bagian lain yang sakit.,5
34,Perhatian,"Hanya untuk pemakaian luar. Jangan digunakan pada mata, daerah sekitar mata, selaput lunak atau kulit yang terkena eksim, ruam atau luka. Hentikan pemakaian dan konsultasikan ke dokter anda, bila terjadi ruam, kemerahan, gatal atau iritasi. untuk kulit sensitif, sebelum menggunakan konsultasikan ke dokter atau apoteker anda. Jika digunakan pada anak-anak harus dibawah pengawasan orangtua, hati-hati jangan samapai produk ini diletakkan pada mulut atau ditutupkan pada mulut atau hidung. Jika kulit berkeringat atau sedang menggunakan bedak atau bahan sejenisnya maka produk tidak dapat menempel dengan baik pada kulit. bersihkan kulit sebelum pemakaian. pemakaian ulang produk karena sebab diatas menyebabkan produk tidak bisa menempel lama dan kuat di kulit. sedapat mungkin hindari pemakaian ulang. Efek pendinginan dari produk ini secara berangsur-angsur akan menurun setelah bungkus dibuka. gunakan segera setelah dibuka. Hanya untuk sekali pakai.",6
34,Kontra Indikasi,-,7
34,Efek Samping,-,8
34,Kemasan,Box @ 6 Patch,9
34,Manufaktur,Konimex,10
34,No. Registrasi,BPOM: AKL 11403913765,11
35,Product Description,"Hansaplast Aqua Protect Steril XXL (8 X 10 cm) merupakan plester penutup luka yang melindungi dengan sempurna semua jenis luka ringan dari kotoran, bakteri dan air, yang membuatnya ideal untuk semua aktivitas yang berhubungan dengan air seperti mencuci, mandi, dan berenang. Lapisan plester ini membuat kulit leluasa bernapas dan menjaga sirkulasi udara di dalamnya.",1
35,Indikasi Umum,"Menutup seluruh luka untuk melindungi secara efektif dari air, kotoran dan bakteri serta mencegah infeksi.",2
35,Komposisi,Backing material: Polyurethane (PU); bahan application support: Polyethylene (PE); bahan adhesive: Polyacrylate; bahan wound pad: Laminate made of Viscose (CV) and Polyethylene (PE).,3
35,Dosis,Digunakan sesuai kebutuhan.,4
35,Aturan Pakai,Gunakan sesuai kebutuhan.,5
35,Perhatian,-,6
35,Kontra Indikasi,-,7
35,Efek Samping,-,8
35,Kemasan,Box @ 5 Sachet,9
35,Manufaktur,BEIERSDORF INDONESIA,10
35,No. Registrasi,KEMENKES RI: AKL10902021614,11
36,Product Description,Deskripsi HYPAFIX adalah perekat non-woven (jenis tekstil) yang digunakan untuk mengencangkan pembalut luka untuk area yang lebar. Dapat dengan mudah dipotong dan dibentuk sesuai kebutuhan sehingga tidak ada yang terbuang.,1
36,Indikasi Umum,"Untuk penutup luka lebar di daerah persendian dan lekuk tubuh yang sulit, tambahan setelah pemakaian moist wound dressing, untuk menutupi luka lebar pasca operasi",2
36,Komposisi,-,3
36,Dosis,Digunakan sesuai dengan kebutuhan,4
36,Aturan Pakai,"Buka kemasan, aplikasikan ke daerah yang akan ditutup lukanya.",5
36,Perhatian,-,6
36,Kontra Indikasi,-,7
36,Efek Samping,-,8
36,Kemasan,-,9
36,Manufaktur,-,10
36,No. Registrasi,-,11
37,Product Description,Rossmax Thermometer TG 100 adalah termometer digital yang dapat membaca suhu dengan akurat dan cepat. Termometer ini juga memiliki desain yang lebih fleksibel sehingga tidak mudah patah.,1
37,Indikasi Umum,Untuk mengukur suhu tubuh,2
37,Komposisi,-,3
37,Dosis,Gunakan sesuai kebutuhan,4
37,Aturan Pakai,"Letakkan ujung termometer di ketiak, mulut, atau lubang anus. Tunggu hingga termometer berbunyi, lalu baca hasil suhu.",5
37,Perhatian,"Jangan menggunakan air atau merendam Rossmax Thermometer TG 100 untuk membersihkannya, gunakan kain bersih untuk membersihkan termometer.",6
37,Kontra Indikasi,-,7
37,Efek Samping,-,8
37,Kemasan,1 Pcs,9
37,Manufaktur,"Medisindo Bahana, Pt.",10
37,No. Registrasi,Kemenkes RI : AKL 20901420180,11
38,Product Description,Cuticell Classic 10cm x 10cm adalah kain kasa lembut yang terbuat dari 100% kain katun. Kain kasa Cuticell Classic ini mengandung paraffin yang merupakan lilin sintesis yang memiliki banyak manfaat untuk kulit. Salah satu manfaatnya adalah dapat mengangkat sel kulit mati pada proses penyembuhan luka. Manfaat Cuticell Classic : Untuk menutup luka bakar pertama dan kedua Menutup luka lecet dan luka serius seperti ulkus kaki Untuk eskudat luka seperti situs cangkok donor dan penerima kulit,1
38,Indikasi Umum,-,2
38,Komposisi,-,3
38,Dosis,-,4
38,Aturan Pakai,-,5
38,Perhatian,"Penggunaan Cuticell Classic dikontraindikasikan penggunaannya oleh orang dengan kondisi kesehatan tertentu, seperti: Hypersensitive Konsultasikan penggunaan Cuticell Classic dengan dokter jika Anda memiliki masalah kesehatan tertentu.",6
38,Kontra Indikasi,-,7
38,Efek Samping,"erdapat beberapa efek samping yang terjadi akibat penggunaan Cuticell Classic, yaitu: Reaksi hypersensitive Hentikan pemakaian Cuticell Classic jika terjadi reaksi alergi atau efek samping yang tidak biasa. Segera periksakan diri ke dokter untuk mendapatkan penanganan medis lebih lanjut",8
38,Kemasan,Per 1 pcs,9
38,Manufaktur,-,10
38,No. Registrasi,-,11
39,Product Description,"Lifree Popok Perekat XL isi 6 merupakan popok perekat dengan daya serap yang tinggi, dilengkapi dengan garis penyerap yang mampu menyerap banyak dan cepat, dan menjaga permukaan popok tetap kering serta lembut di kulit kurangi sebab iritasi",1
39,Indikasi Umum,Popok dewasa / orang lanjut usia,2
39,Komposisi,-,3
39,Dosis,-,4
39,Aturan Pakai,-,5
39,Perhatian,-,6
39,Kontra Indikasi,-,7
39,Efek Samping,-,8
39,Kemasan,6 Pcs,9
39,Manufaktur,UNI-CHARM INDONESIA Tbk.,10
39,No. Registrasi,Kemenkes : AKL 10805213320,11
40,Product Description,"Leukomed T Plus merupakan plester luka yang dapat digunakan pada saat kegiatan sehari-hari. Leukomed T Plus dapat digunakan pada saat mencuci, mandi dan aktivitas lainnya. Tidak ada resiko jika luka akan terkena air karena Leukomed T Plus ini berbentuk transparan tahan air dan anti bakteria.",1
40,Indikasi Umum,"Leukomed T Plus cocok untuk mengeluarkan luka, sangat tahan terhadap penyerap, tahan air dan bakteri.",2
40,Komposisi,-,3
40,Dosis,Gunakan sesuai kebutuhan.,4
40,Aturan Pakai,"Buka kemasan, aplikasikan ke daerah yang akan ditutup lukanya.",5
40,Perhatian,Untuk penggunaan luar. Jauhkan dari jangkauan anak-anak.,6
40,Kontra Indikasi,-,7
40,Efek Samping,-,8
40,Kemasan,1 Pcs,9
40,Manufaktur,BSN Medical,10
40,No. Registrasi,Kemenkes RI: AKL10902122453,11
41,Product Description,"Hansaplast Second Skin Protection Regular adalah plester tipis fleksibel berbahan hidro­koloid yang berfungsi melindungi luka kecil (lecet, sayatan superfisial) dengan menciptakan lingkungan lembap yang mendukung penyembuhan dan menghalangi masuknya kotoran & bakteri. Plester ini waterproof (kedap air) dan dapat melekat hingga 72 jam.",1
41,Indikasi Umum,"Digunakan untuk penanganan cepat luka, seperti lecet, goresan, robekan, dan luka lainnya.",2
41,Komposisi,-,3
41,Dosis,Sesuai kebutuhan,4
41,Aturan Pakai,"1. Bersihkan permukaan luka dengan Hansaplast Antiseptik Pembersih Luka atau air mengalir.\n2. Lepaskan kertas pelindung dan tempelkan plester langsung pada luka.\n3. Tekan plester dengan kuat, pastikan ujung-ujungnya tertutup rapat.
Lepaskan kertas pelindung aplikasi yang ditandai dengan warna merah.",5
41,Perhatian,-,6
41,Kontra Indikasi,Hipersensitivitas terhadap bahan plester atau komponen hidro­koloid,7
41,Efek Samping,Iritasi ringan di tepi kulit seperti kemerahan atau rasa hangat jika kulit sensitif,8
41,Kemasan,Pieces @ 3 Patches,9
41,Manufaktur,Beiersdorf Indonesia,10
41,No. Registrasi,KEMENKES RI: AKL21603520259,11
42,Product Description,Andalan Ovulation Test adalah alat untuk mendeteksi kadar hormon LH pada air seni untuk mengetahui masa subur pada wanita sehingga dapat mempermudah menentukan waktu yang tepat untuk merencanakan atau menunda kehamilan.,1
42,Indikasi Umum,Alat tes untuk mengetahui masa subur pada wanita,2
42,Komposisi,-,3
42,Dosis,Sesuai kebutuhan,4
42,Aturan Pakai,"1. Keluarkan alat uji dari kantong kemasan, lalu taruh di atas permukaan yag kering dan bersih.\n2. Gunakan pipet yang telah disediakan untuk menarik urin dari wadah dan teteskan 3 tetes ke dalam lubang sampel.\n3. Tunggu garis berwarna merah muda muncul, dan baca hasilnya dalam waktu 3 sampai 10 menit.",5
42,Perhatian,Simpan ditempat sejuk dan terhindar dari sinar matahari langsung,6
42,Kontra Indikasi,-,7
42,Efek Samping,-,8
42,Kemasan,Box @ Box - 3 Pieces,9
42,Manufaktur,DKT,10
42,No. Registrasi,BPOM RI : AKL 20101814665,11
43,Product Description,"Leukoplast Plester Rol Kain terbuat dari kain rayon yang bisa membuat kulit tetap dapat bernapas dengan leluasa. Selain itu, perekat plester rol kain ini terbuat dari zinc oxide yang bisa menempel dengan lebih kuat dan lama.",1
43,Indikasi Umum,Plester Roll Serbaguna yang terbuat dari bahan perekat Zinc Oxide yang berdaya rekat kuat. Leukoplast berfungsi sebagai fiksasi kasa dressing untuk kulit normal.,2
43,Komposisi,"Fiksasi kasa dressing untuk kulit normal. Fiksasi tube, catheter, cannulae, dan sebagainya.",3
43,Dosis,Digunakan secukupnya sesuai kebutuhan.,4
43,Aturan Pakai,"Leukoplast Plester Rol Kain perlu digunakan sesuai keterangan yang tercantum di kemasannya. Sebelum pemakaian, bersihkan dan keringkan kulit terlebih dahulu. Setelah itu, rekatkan plester rol kain pada area yang membutuhkan. Jika akan membuka plester rol kain, lepaskan searah dengan pertumbuhan rambut untuk mencegah timbulnya rasa sakit.",5
43,Perhatian,-,6
43,Kontra Indikasi,-,7
43,Efek Samping,-,8
43,Kemasan,Dus @ 1 Pieces,9
43,Manufaktur,BSN Medical,10
43,No. Registrasi,Kemenkes RI: AKL10902512676,11
44,Product Description,"Leukomed T Plus merupakan plester luka yang dapat digunakan pada saat kegiatan sehari-hari. Leukomed T Plus dapat digunakan pada saat mencuci, mandi dan aktivitas lainnya. Tidak ada resiko jika luka akan terkena air karena Leukomed T Plus ini berbentuk transparan tahan air dan anti bakteria.",1
44,Indikasi Umum,"Leukomed T Plus cocok untuk mengeluarkan luka, sangat tahan terhadap penyerap, tahan air dan bakteri.",2
44,Komposisi,-,3
44,Dosis,Gunakan sesuai kebutuhan.,4
44,Aturan Pakai,"Buka kemasan, aplikasikan ke daerah yang akan ditutup lukanya.",5
44,Perhatian,Untuk penggunaan luar. Jauhkan dari jangkauan anak-anak.,6
44,Kontra Indikasi,-,7
44,Efek Samping,-,8
44,Kemasan,1 Pcs,9
44,Manufaktur,BSN Medical,10
44,No. Registrasi,Kemenkes RI: AKL10902122453,11
45,Product Description,"Dermafix-T adalah Plester medis steril transparan berukuran 5×7?cm dengan bantalan absorbent 2,5×4?cm. Kedap air, lentur, breathable, dan mengikuti lekuk tubuh. Dirancang untuk menutup luka kecil hingga sedang, termasuk pasca operasi ringan seperti jahitan caesar. Steril dan nyaman dipakai sehari?hari, tahan mandi, dan melindungi dari bakteri & virus",1
45,Indikasi Umum,"Menutup dan membantu penyembuhan luka kecil hingga sedang. Cocok untuk luka sayat, goresan, pasca operasi kecil. Penggunaan pada dewasa dan anak-anak",2
45,Komposisi,-,3
45,Dosis,"Gunakan sesuai kebutuhan. Ganti setiap hari, atau segera jika plester basah/kotor",4
45,Aturan Pakai,"- Bersihkan dan keringkan luka\n- Tempelkan plester di atas luka, pastikan pad menutup tepat\n- Ganti tiap hari atau jika basah/kotor\n- Saat melepas, tarik perlahan searah tumbuh rambut",5
45,Perhatian,Jangan gunakan jika pernah iritasi/allergi terhadap plester. Hindari menutup luka dengan benda asing tertanam atau luka bernanah/inflamasi berat,6
45,Kontra Indikasi,-,7
45,Efek Samping,-,8
45,Kemasan,Box @ 25 Pieces,9
45,Manufaktur,Onemed,10
45,No. Registrasi,Kemenkes RI : AKL 11603221464,11
46,Product Description,"Leukoplast Aqua Pro untuk penggunaan jangka pendek sebagai penutup luka kecil seperti luka potong, robekan, lecet, atau sebagai penutup titik tusukan setelah pengambilan darah atau vaksinasi. Plester tahan air dengan lapisan breathable transparan ? tetap merekat saat mandi dan berenang",1
46,Indikasi Umum,"Digunakan untuk penanganan cepat luka kecil, seperti lecet, goresan, robekan kecil.",2
46,Komposisi,Plester transparan poly-urethan film dengan perekat poliakrilat dan bantalan luka.,3
46,Dosis,Digunakan sesuai kebutuhan.,4
46,Aturan Pakai,"Tempel plester di atas luka sehingga bantalan menyentuh luka, dan bagian perekat menempel di kulit sekitar.",5
46,Perhatian,Hanya untuk pemakaian luar.,6
46,Kontra Indikasi,-,7
46,Efek Samping,-,8
46,Kemasan,Pieces @ 3 Pcs,9
46,Manufaktur,"Essity Hygiene And Health Indonesia, Pt",10
46,No. Registrasi,KEMENKES RI: AKL 10902129094,11
47,Product Description,Plester kompres hydrogel untuk orang dewasa yang memberikan sensasi dingin instan dan bertahan hingga 8?10 jam. Lembut di kulit dan tetap melekat meski pengguna bergerak,1
47,Indikasi Umum,Membantu menurunkan demam (penurunan suhu tubuh).,2
47,Komposisi,-,3
47,Dosis,Gunakan sekali pakai.,4
47,Aturan Pakai,"Tempelkan patch ke area tubuh (misalnya dahi, dahi pipi, atau bagian lain sesuai kebutuhan).",5
47,Perhatian,Hanya untuk pemakaian luar.,6
47,Kontra Indikasi,-,7
47,Efek Samping,-,8
47,Kemasan,Sachet @ 1 Sachet,9
47,Manufaktur,"Sekawan Maju Bersama, Pt",10
47,No. Registrasi,KEMENKES RI: AKL 11403420288,11
48,Product Description,"Onemed Double Spike Infusion 7 cm merupakan alat untuk menusuk cairan infus.
Double Spike Infusion:
- Sterlisasi menggunakan EO gas.
- Steril selama kemasan belum terbuka.
- Hanya untuk sekali pakai.",1
48,Indikasi Umum,Alat untuk menusuk cairan infus.,2
48,Komposisi,-,3
48,Dosis,Gunakan sesuai kebutuhan,4
48,Aturan Pakai,-,5
48,Perhatian,Hanya untuk sekali pakai.,6
48,Kontra Indikasi,-,7
48,Efek Samping,-,8
48,Kemasan,Pack @ 3 Pieces,9
48,Manufaktur,Onemed,10
48,No. Registrasi,Kemenkes RI : AKD20902810519,11
49,Product Description,"Ovutest Strip merupakan alat uji masa subur pada wanita dengan mengukur kadar LH pada urine. Ovutest bekerja dengan cara bereaksi (berubah warna atau memunculkan tanda) satu hari sebelum masa subur, dimana kenaikan LH yang diproduksi oleh kelenjar pituitari sudah terjadi.",1
49,Indikasi Umum,Alat ini digunakan untuk menguji masa kesuburan wanita.,2
49,Komposisi,-,3
49,Dosis,Sesuai kebutuhan.,4
49,Aturan Pakai,"Tampung urin dalam wadah yang bersih dan kering. Keluarkan strip alat test dari kemasan. Pegang OVUTEST STRIP pada bagian yang berwarna hijau, celupkan strip pada bagian yang berwarna putih hingga batas tulisan ""MAX"" selama 3-5 detik. Angkat dan letakkan pada bidang datar. Tunggu 1-5 menit hingga hasil muncul.",5
49,Perhatian,-,6
49,Kontra Indikasi,-,7
49,Efek Samping,-,8
49,Kemasan,Pack @ 1 Pcs,9
49,Manufaktur,Danpac Pharma,10
49,No. Registrasi,Kemenkes RI: AKL20101912835,11
50,Product Description,Rossmax Thermometer TG 380 adalah termometer digital yang dapat membaca suhu dengan akurat dan cepat. Termometer ini juga memiliki desain yang lebih fleksibel sehingga tidak mudah patah.,1
50,Indikasi Umum,-,2
50,Komposisi,-,3
50,Dosis,-,4
50,Aturan Pakai,"Letakkan ujung termometer di ketiak, mulut, atau lubang anus. Tunggu hingga termometer berbunyi, lalu baca hasil suhu. Jika setelah diukur dengan termometer, suhu tubuh Anda lebih dari 38 derajat Celsius atau kurang dari 35 derajat Celsius, sebaiknya konsultasikan ke dokter. Jangan minum minuman panas atau dingin, berolahraga, atau merokok sebelum pengukuran suhu. Aktivitas tersebut dapat membuat pengukuran suhu menjadi tidak akurat. Jangan langsung gunakan Rossmax Thermometer TG 380 di tempat yang berbeda, misalnya dari ketiak atau dubur ke mulut, kecuali jika benar-benar yakin termometer sudah steril.",5
50,Perhatian,-,6
50,Kontra Indikasi,-,7
50,Efek Samping,-,8
50,Kemasan,Tube @ 50 Gram,9
50,Manufaktur,-,10
50,No. Registrasi,Kemenkes Ri: AKL 20901511047,11
